track_id,path,genre_top,split,subset,duration_sec,license_status,notes
9918,../../datasets/FMA_small/fma_small/fma_small/009/009918.mp3,Experimental,training,small,231,Attribution-Noncommercial-Share Alike 3.0 United States,
9962,../../datasets/FMA_small/fma_small/fma_small/009/009962.mp3,Rock,training,small,168,Attribution-Noncommercial-Share Alike 3.0 United States,
10186,../../datasets/FMA_small/fma_small/fma_small/010/010186.mp3,International,training,small,295,Attribution-NonCommercial-ShareAlike 3.0 International,
10192,../../datasets/FMA_small/fma_small/fma_small/010/010192.mp3,Hip-Hop,training,small,360,Attribution-Noncommercial-Share Alike 3.0 United States,
10250,../../datasets/FMA_small/fma_small/fma_small/010/010250.mp3,Instrumental,test,small,76,Attribution-Noncommercial-No Derivative Works 3.0 United States,
10374,../../datasets/FMA_small/fma_small/fma_small/010/010374.mp3,Experimental,training,small,318,Attribution-NonCommercial-ShareAlike 3.0 International,
10375,../../datasets/FMA_small/fma_small/fma_small/010/010375.mp3,Experimental,training,small,131,Attribution-NonCommercial-ShareAlike 3.0 International,
10376,../../datasets/FMA_small/fma_small/fma_small/010/010376.mp3,Experimental,training,small,166,Attribution-NonCommercial-ShareAlike 3.0 International,
10377,../../datasets/FMA_small/fma_small/fma_small/010/010377.mp3,Experimental,training,small,355,Attribution-NonCommercial-ShareAlike 3.0 International,
10381,../../datasets/FMA_small/fma_small/fma_small/010/010381.mp3,Folk,test,small,268,Attribution-Noncommercial-Share Alike 3.0 United States,
10382,../../datasets/FMA_small/fma_small/fma_small/010/010382.mp3,Folk,test,small,126,Attribution-Noncommercial-Share Alike 3.0 United States,
10383,../../datasets/FMA_small/fma_small/fma_small/010/010383.mp3,Folk,test,small,528,Attribution-Noncommercial-Share Alike 3.0 United States,
10384,../../datasets/FMA_small/fma_small/fma_small/010/010384.mp3,Folk,test,small,326,Attribution-Noncommercial-Share Alike 3.0 United States,
10385,../../datasets/FMA_small/fma_small/fma_small/010/010385.mp3,Folk,test,small,121,Attribution-Noncommercial-Share Alike 3.0 United States,
10386,../../datasets/FMA_small/fma_small/fma_small/010/010386.mp3,Folk,test,small,440,Attribution-Noncommercial-Share Alike 3.0 United States,
10387,../../datasets/FMA_small/fma_small/fma_small/010/010387.mp3,Folk,test,small,278,Attribution-Noncommercial-Share Alike 3.0 United States,
10388,../../datasets/FMA_small/fma_small/fma_small/010/010388.mp3,Folk,test,small,255,Attribution-Noncommercial-Share Alike 3.0 United States,
10389,../../datasets/FMA_small/fma_small/fma_small/010/010389.mp3,Folk,test,small,137,Attribution-Noncommercial-Share Alike 3.0 United States,
10435,../../datasets/FMA_small/fma_small/fma_small/010/010435.mp3,Experimental,training,small,144,Attribution-Noncommercial-Share Alike 3.0 United States,
10438,../../datasets/FMA_small/fma_small/fma_small/010/010438.mp3,Folk,test,small,85,Attribution-Noncommercial-Share Alike 3.0 United States,
10439,../../datasets/FMA_small/fma_small/fma_small/010/010439.mp3,Folk,test,small,296,Attribution-Noncommercial-Share Alike 3.0 United States,
10440,../../datasets/FMA_small/fma_small/fma_small/010/010440.mp3,Folk,test,small,144,Attribution-Noncommercial-Share Alike 3.0 United States,
10441,../../datasets/FMA_small/fma_small/fma_small/010/010441.mp3,Folk,test,small,265,Attribution-Noncommercial-Share Alike 3.0 United States,
10442,../../datasets/FMA_small/fma_small/fma_small/010/010442.mp3,Folk,test,small,315,Attribution-Noncommercial-Share Alike 3.0 United States,
10443,../../datasets/FMA_small/fma_small/fma_small/010/010443.mp3,Folk,test,small,164,Attribution-Noncommercial-Share Alike 3.0 United States,
10444,../../datasets/FMA_small/fma_small/fma_small/010/010444.mp3,Folk,test,small,363,Attribution-Noncommercial-Share Alike 3.0 United States,
10447,../../datasets/FMA_small/fma_small/fma_small/010/010447.mp3,Folk,test,small,344,Attribution-Noncommercial-Share Alike 3.0 United States,
10458,../../datasets/FMA_small/fma_small/fma_small/010/010458.mp3,Folk,training,small,371,Attribution-Noncommercial-Share Alike 3.0 United States,
10480,../../datasets/FMA_small/fma_small/fma_small/010/010480.mp3,Folk,test,small,431,Attribution-Noncommercial-No Derivative Works 3.0 United States,
10481,../../datasets/FMA_small/fma_small/fma_small/010/010481.mp3,Folk,test,small,253,Attribution-Noncommercial-No Derivative Works 3.0 United States,
10485,../../datasets/FMA_small/fma_small/fma_small/010/010485.mp3,Folk,test,small,424,Attribution-Noncommercial-No Derivative Works 3.0 United States,
10521,../../datasets/FMA_small/fma_small/fma_small/010/010521.mp3,Experimental,training,small,217,Attribution-Noncommercial-Share Alike 3.0 United States,
10527,../../datasets/FMA_small/fma_small/fma_small/010/010527.mp3,Experimental,training,small,265,Attribution-Noncommercial-Share Alike 3.0 United States,
10535,../../datasets/FMA_small/fma_small/fma_small/010/010535.mp3,Experimental,training,small,77,Attribution-Noncommercial-Share Alike 3.0 United States,
10541,../../datasets/FMA_small/fma_small/fma_small/010/010541.mp3,Experimental,training,small,68,Attribution-Noncommercial-Share Alike 3.0 United States,
10575,../../datasets/FMA_small/fma_small/fma_small/010/010575.mp3,Folk,training,small,362,Attribution-Noncommercial-Share Alike 3.0 United States,
10577,../../datasets/FMA_small/fma_small/fma_small/010/010577.mp3,Folk,training,small,250,Attribution-Noncommercial-Share Alike 3.0 United States,
10668,../../datasets/FMA_small/fma_small/fma_small/010/010668.mp3,Rock,training,small,85,Attribution-Noncommercial-Share Alike 3.0 United States,
10669,../../datasets/FMA_small/fma_small/fma_small/010/010669.mp3,Rock,training,small,236,Attribution-Noncommercial-Share Alike 3.0 United States,
10670,../../datasets/FMA_small/fma_small/fma_small/010/010670.mp3,Rock,training,small,229,Attribution-Noncommercial-Share Alike 3.0 United States,
10671,../../datasets/FMA_small/fma_small/fma_small/010/010671.mp3,Rock,training,small,259,Attribution-Noncommercial-Share Alike 3.0 United States,
10672,../../datasets/FMA_small/fma_small/fma_small/010/010672.mp3,Rock,training,small,285,Attribution-Noncommercial-Share Alike 3.0 United States,
10673,../../datasets/FMA_small/fma_small/fma_small/010/010673.mp3,Rock,training,small,295,Attribution-Noncommercial-Share Alike 3.0 United States,
10674,../../datasets/FMA_small/fma_small/fma_small/010/010674.mp3,Rock,training,small,209,Attribution-Noncommercial-Share Alike 3.0 United States,
10675,../../datasets/FMA_small/fma_small/fma_small/010/010675.mp3,Rock,training,small,453,Attribution-Noncommercial-Share Alike 3.0 United States,
10676,../../datasets/FMA_small/fma_small/fma_small/010/010676.mp3,Rock,training,small,277,Attribution-Noncommercial-Share Alike 3.0 United States,
10677,../../datasets/FMA_small/fma_small/fma_small/010/010677.mp3,Rock,training,small,299,Attribution-Noncommercial-Share Alike 3.0 United States,
10678,../../datasets/FMA_small/fma_small/fma_small/010/010678.mp3,Folk,test,small,427,Attribution-Noncommercial-Share Alike 3.0 United States,
10679,../../datasets/FMA_small/fma_small/fma_small/010/010679.mp3,Folk,test,small,348,Attribution-Noncommercial-Share Alike 3.0 United States,
10682,../../datasets/FMA_small/fma_small/fma_small/010/010682.mp3,Folk,test,small,429,Attribution-Noncommercial-Share Alike 3.0 United States,
10684,../../datasets/FMA_small/fma_small/fma_small/010/010684.mp3,Folk,test,small,434,Attribution-Noncommercial-Share Alike 3.0 United States,
10693,../../datasets/FMA_small/fma_small/fma_small/010/010693.mp3,Hip-Hop,training,small,176,Creative Commons Attribution,
10694,../../datasets/FMA_small/fma_small/fma_small/010/010694.mp3,Hip-Hop,training,small,214,Creative Commons Attribution,
10695,../../datasets/FMA_small/fma_small/fma_small/010/010695.mp3,Hip-Hop,training,small,110,Creative Commons Attribution,
10696,../../datasets/FMA_small/fma_small/fma_small/010/010696.mp3,Hip-Hop,training,small,109,Creative Commons Attribution,
10697,../../datasets/FMA_small/fma_small/fma_small/010/010697.mp3,Hip-Hop,training,small,235,Creative Commons Attribution,
10698,../../datasets/FMA_small/fma_small/fma_small/010/010698.mp3,Hip-Hop,training,small,172,Creative Commons Attribution,
10699,../../datasets/FMA_small/fma_small/fma_small/010/010699.mp3,Hip-Hop,training,small,114,Creative Commons Attribution,
10805,../../datasets/FMA_small/fma_small/fma_small/010/010805.mp3,Pop,training,small,232,Attribution-Noncommercial-Share Alike 3.0 United States,
10806,../../datasets/FMA_small/fma_small/fma_small/010/010806.mp3,Pop,training,small,143,Attribution-Noncommercial-Share Alike 3.0 United States,
10807,../../datasets/FMA_small/fma_small/fma_small/010/010807.mp3,Pop,training,small,207,Attribution-Noncommercial-Share Alike 3.0 United States,
10808,../../datasets/FMA_small/fma_small/fma_small/010/010808.mp3,Pop,training,small,191,Attribution-Noncommercial-Share Alike 3.0 United States,
10809,../../datasets/FMA_small/fma_small/fma_small/010/010809.mp3,Pop,training,small,212,Attribution-Noncommercial-Share Alike 3.0 United States,
10810,../../datasets/FMA_small/fma_small/fma_small/010/010810.mp3,Pop,training,small,301,Attribution-Noncommercial-Share Alike 3.0 United States,
10983,../../datasets/FMA_small/fma_small/fma_small/010/010983.mp3,Experimental,training,small,314,Attribution-Noncommercial-Share Alike 3.0 United States,
10992,../../datasets/FMA_small/fma_small/fma_small/010/010992.mp3,Folk,test,small,362,Attribution-Noncommercial-Share Alike 3.0 United States,
10993,../../datasets/FMA_small/fma_small/fma_small/010/010993.mp3,Folk,test,small,321,Attribution-Noncommercial-Share Alike 3.0 United States,
11019,../../datasets/FMA_small/fma_small/fma_small/011/011019.mp3,Experimental,test,small,127,Attribution-NonCommercial-ShareAlike 3.0 International,
11020,../../datasets/FMA_small/fma_small/fma_small/011/011020.mp3,Experimental,test,small,141,Attribution-NonCommercial-ShareAlike 3.0 International,
11059,../../datasets/FMA_small/fma_small/fma_small/011/011059.mp3,Folk,test,small,443,Attribution-Noncommercial-No Derivative Works 3.0 United States,
11198,../../datasets/FMA_small/fma_small/fma_small/011/011198.mp3,Pop,training,small,201,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,
11199,../../datasets/FMA_small/fma_small/fma_small/011/011199.mp3,Pop,training,small,191,Attribution-NonCommercial-ShareAlike 3.0 International,
11200,../../datasets/FMA_small/fma_small/fma_small/011/011200.mp3,Pop,test,small,315,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,
11204,../../datasets/FMA_small/fma_small/fma_small/011/011204.mp3,Hip-Hop,test,small,430,Attribution 2.5 Canada,
11206,../../datasets/FMA_small/fma_small/fma_small/011/011206.mp3,Electronic,training,small,171,Creative Commons Attribution,
11234,../../datasets/FMA_small/fma_small/fma_small/011/011234.mp3,Experimental,training,small,240,Attribution-Noncommercial-Share Alike 3.0 United States,
11237,../../datasets/FMA_small/fma_small/fma_small/011/011237.mp3,Experimental,training,small,335,Attribution-Noncommercial-Share Alike 3.0 United States,
11239,../../datasets/FMA_small/fma_small/fma_small/011/011239.mp3,Experimental,training,small,280,Attribution-Noncommercial-Share Alike 3.0 United States,
11242,../../datasets/FMA_small/fma_small/fma_small/011/011242.mp3,Experimental,training,small,357,Attribution-Noncommercial-Share Alike 3.0 United States,
11261,../../datasets/FMA_small/fma_small/fma_small/011/011261.mp3,Pop,training,small,224,Attribution-Noncommercial-Share Alike 3.0 United States,
11262,../../datasets/FMA_small/fma_small/fma_small/011/011262.mp3,Electronic,training,small,422,Sampling Plus,
11264,../../datasets/FMA_small/fma_small/fma_small/011/011264.mp3,Rock,training,small,208,Sampling Plus,
11268,../../datasets/FMA_small/fma_small/fma_small/011/011268.mp3,Rock,training,small,169,Sampling Plus,
11298,../../datasets/FMA_small/fma_small/fma_small/011/011298.mp3,Hip-Hop,training,small,141,Noncommercial Sampling Plus,
11299,../../datasets/FMA_small/fma_small/fma_small/011/011299.mp3,Hip-Hop,training,small,189,Noncommercial Sampling Plus,
11306,../../datasets/FMA_small/fma_small/fma_small/011/011306.mp3,Rock,training,small,320,Attribution-Noncommercial-Share Alike 3.0 United States,
11333,../../datasets/FMA_small/fma_small/fma_small/011/011333.mp3,Experimental,training,small,159,Attribution-Noncommercial-Share Alike 3.0 United States,
11334,../../datasets/FMA_small/fma_small/fma_small/011/011334.mp3,Experimental,training,small,90,Attribution-Noncommercial-Share Alike 3.0 United States,
11503,../../datasets/FMA_small/fma_small/fma_small/011/011503.mp3,Folk,test,small,506,Attribution-Noncommercial-Share Alike 3.0 United States,
11504,../../datasets/FMA_small/fma_small/fma_small/011/011504.mp3,Folk,test,small,189,Attribution-Noncommercial-Share Alike 3.0 United States,
11505,../../datasets/FMA_small/fma_small/fma_small/011/011505.mp3,Folk,test,small,322,Attribution-Noncommercial-Share Alike 3.0 United States,
11508,../../datasets/FMA_small/fma_small/fma_small/011/011508.mp3,Folk,test,small,430,Attribution-Noncommercial-Share Alike 3.0 United States,
11544,../../datasets/FMA_small/fma_small/fma_small/011/011544.mp3,Experimental,training,small,306,Attribution-Noncommercial-Share Alike 3.0 United States,
11638,../../datasets/FMA_small/fma_small/fma_small/011/011638.mp3,Instrumental,training,small,155,Attribution-Noncommercial-Share Alike 3.0 United States,
11671,../../datasets/FMA_small/fma_small/fma_small/011/011671.mp3,International,training,small,175,Attribution-Noncommercial-Share Alike 3.0 United States,
11672,../../datasets/FMA_small/fma_small/fma_small/011/011672.mp3,International,training,small,176,Attribution-Noncommercial-Share Alike 3.0 United States,
11673,../../datasets/FMA_small/fma_small/fma_small/011/011673.mp3,International,training,small,158,Attribution-Noncommercial-Share Alike 3.0 United States,
11674,../../datasets/FMA_small/fma_small/fma_small/011/011674.mp3,International,training,small,197,Attribution-Noncommercial-Share Alike 3.0 United States,
11675,../../datasets/FMA_small/fma_small/fma_small/011/011675.mp3,International,training,small,140,Attribution-Noncommercial-Share Alike 3.0 United States,
11677,../../datasets/FMA_small/fma_small/fma_small/011/011677.mp3,International,training,small,198,Attribution-Noncommercial-Share Alike 3.0 United States,
11679,../../datasets/FMA_small/fma_small/fma_small/011/011679.mp3,International,training,small,215,Attribution-Noncommercial-Share Alike 3.0 United States,
11681,../../datasets/FMA_small/fma_small/fma_small/011/011681.mp3,International,training,small,286,Attribution-Noncommercial-Share Alike 3.0 United States,
11682,../../datasets/FMA_small/fma_small/fma_small/011/011682.mp3,International,training,small,139,Attribution-Noncommercial-Share Alike 3.0 United States,
11683,../../datasets/FMA_small/fma_small/fma_small/011/011683.mp3,International,training,small,288,Attribution-Noncommercial-Share Alike 3.0 United States,
11763,../../datasets/FMA_small/fma_small/fma_small/011/011763.mp3,Hip-Hop,training,small,104,Attribution-NonCommercial 3.0 International,
